"year","team","position","overall"
2017,"arizona_cardinals","C",71
2017,"arizona_cardinals","C",67
2017,"arizona_cardinals","C",67
2017,"arizona_cardinals","CB",91
2017,"arizona_cardinals","CB",74
2017,"arizona_cardinals","CB",72
2017,"arizona_cardinals","CB",70
2017,"arizona_cardinals","CB",69
2017,"arizona_cardinals","CB",66
2017,"arizona_cardinals","CB",62
2017,"arizona_cardinals","CB",59
2017,"arizona_cardinals","DT",75
2017,"arizona_cardinals","DT",66
2017,"arizona_cardinals","DT",60
2017,"arizona_cardinals","DT",59
2017,"arizona_cardinals","FS",96
2017,"arizona_cardinals","FS",81
2017,"arizona_cardinals","FS",76
2017,"arizona_cardinals","HB",83
2017,"arizona_cardinals","HB",78
2017,"arizona_cardinals","HB",75
2017,"arizona_cardinals","HB",73
2017,"arizona_cardinals","HB",71
2017,"arizona_cardinals","K",80
2017,"arizona_cardinals","LE",88
2017,"arizona_cardinals","LE",75
2017,"arizona_cardinals","LE",73
2017,"arizona_cardinals","LG",86
2017,"arizona_cardinals","LOLB",71
2017,"arizona_cardinals","LOLB",69
2017,"arizona_cardinals","LOLB",59
2017,"arizona_cardinals","LT",85
2017,"arizona_cardinals","LT",60
2017,"arizona_cardinals","MLB",78
2017,"arizona_cardinals","MLB",74
2017,"arizona_cardinals","MLB",73
2017,"arizona_cardinals","MLB",70
2017,"arizona_cardinals","MLB",61
2017,"arizona_cardinals","MLB",50
2017,"arizona_cardinals","P",76
2017,"arizona_cardinals","P",69
2017,"arizona_cardinals","QB",89
2017,"arizona_cardinals","QB",68
2017,"arizona_cardinals","QB",64
2017,"arizona_cardinals","QB",62
2017,"arizona_cardinals","RE",76
2017,"arizona_cardinals","RE",62
2017,"arizona_cardinals","RE",61
2017,"arizona_cardinals","RG",88
2017,"arizona_cardinals","RG",74
2017,"arizona_cardinals","RG",64
2017,"arizona_cardinals","RG",64
2017,"arizona_cardinals","ROLB",82
2017,"arizona_cardinals","ROLB",64
2017,"arizona_cardinals","ROLB",63
2017,"arizona_cardinals","RT",73
2017,"arizona_cardinals","RT",60
2017,"arizona_cardinals","SS",81
2017,"arizona_cardinals","SS",72
2017,"arizona_cardinals","SS",64
2017,"arizona_cardinals","TE",84
2017,"arizona_cardinals","TE",74
2017,"arizona_cardinals","TE",73
2017,"arizona_cardinals","TE",66
2017,"arizona_cardinals","TE",63
2017,"arizona_cardinals","TE",61
2017,"arizona_cardinals","TE",42
2017,"arizona_cardinals","WR",91
2017,"arizona_cardinals","WR",86
2017,"arizona_cardinals","WR",85
2017,"arizona_cardinals","WR",72
2017,"arizona_cardinals","WR",67
2017,"arizona_cardinals","WR",62
2017,"arizona_cardinals","WR",61
2017,"atlanta_falcons","C",84
2017,"atlanta_falcons","C",70
2017,"atlanta_falcons","CB",90
2017,"atlanta_falcons","CB",77
2017,"atlanta_falcons","CB",71
2017,"atlanta_falcons","CB",67
2017,"atlanta_falcons","CB",61
2017,"atlanta_falcons","CB",61
2017,"atlanta_falcons","CB",61
2017,"atlanta_falcons","CB",61
2017,"atlanta_falcons","DT",81
2017,"atlanta_falcons","DT",77
2017,"atlanta_falcons","DT",72
2017,"atlanta_falcons","DT",61
2017,"atlanta_falcons","DT",59
2017,"atlanta_falcons","DT",58
